işleteyin,1,ایشله‌ته‌یین,1
kireyin,1,کیره‌یین,1
işletip,1,ایشله‌تیپ,1
basala,1,باسالا,1
ewindin,1,ائویندین,1
ilig-turur,1,ایلیگ تورور,1
orduka,1,اۏردوقا,1
tarudı,1,تارودې,1
muyanlıkta,1,مویانلېقتا,1
tünedi,1,تۆنه‌دی,1
ukuşluk,1,اوقوشلوق,1
bilişi,1,بیلیشی,1
kirmedük,1,کیرمه‌دۆک,1
bilişti,1,بیلیشتی,1
tutdı,1,توتدې,1
yérindin,1,ییریندین,1
yetrürek,1,یئترۆرک,1
bütrürek,1,بۆترۆرک,1
küsemişke,1,کۆسه‌میشکه,1
ukturayın,1,اوقتورایېن,1
körüñü,1,کؤرۆڭۆ,1
küsemış,1,کۆسه‌میش,1
tüştüñ,1,تۆشتۆڭ,1
bilişiñ,1,بیلیشیڭ,1
çawını,1,چاوېنې,1
ukuşın,1,اوقوشېن,1
sawını,1,ساوېنې,1
tapınğalı,1,تاپېنغالې,1
tapladı,1,تاپلادې,1
sewmese,1,سئومه‌سه,1
kokuzı,1,قۏقوزې,1
tutmasunı,1,توتماسونې,1
turğa-men,1,تورغا من,1
işleriñni,1,ایشلریڭنی,1
kılğa-men,1,قېلغا من,1
itge-men,1,ایتگه من,1
irsel-turur,1,ایرسل تورور,1
turayın,1,تورایېن,1
barçın,1,بارچېن,1
iwmegü,1,ایومه‌گۆ,1
serneyin,1,سرنه‌یین,1
vaktı,1,وقتې,1
keleyin,1,کله‌یین,1
tözün,1,تؤزۆن,1
köründür,1,کؤرۆندۆر,1
yügürtti,1,یۆگۆرتتی,1
kirsüni,1,کیرسۆنی,1
körüngil,1,کؤرۆنگیل,1
xiv,1,خیو,1
süçitti,1,سۆچیتتی,1
yatıñ,1,یاتېڭ,1
ayt,1,آیت,1
hôş,1,خوش,1
oğrap,1,اۏغراپ,1
kanıp,1,قانېپ,1
yérmedin,1,ییرمه‌دین,1
bululdı,1,بولولدې,1
körküñ,1,کؤرکۆڭ,1
oğurluğ,1,اۏغورلوغ,1
esüngil,1,اسۆنگیل,1
kıyılma,1,قېیېلما,1
yazğuka,1,یازغوقا,1
yarayur,1,یارایور,1
étlür,1,ایتلۆر,1
turğak,1,تورغاق,1
yatğakın,1,یاتغاقېن,1
çıka,1,چېقا,1
siñmeginçe,1,سیڭمه‌گینچه,1
içrek,1,ایچره‌ک,1
süçindi,1,سۆچیندی,1
xv,1,خو,1
yastanıp,1,یاستانېپ,1
ündemedi,1,اۆنده‌مه‌دی,1
açmadı,1,آچمادې,1
awıttı,1,آوېتتې,1
buştı,1,بوشتې,1
kararttı,1,قارارتتې,1
yañıldı,1,یاڭېلدې,1
iweklik-turur,1,ایوَکلیک تورور,1
amulluk-turur,1,آموللوق تورور,1
bilmedin,1,بیلمه‌دین,1
tapındurmadın,1,تاپېندورمادېن,1
karartma,1,قارارتما,1
okıtğu,1,اۏقېتغو,1
kınağu,1,قېناغو,1
awıtğu,1,آوېتغو,1
munduzı,1,موندوزې,1
fuzûlluk,1,فضوللوق,1
tusuğluğ,1,توسوغلوغ,1
açındım,1,آچېندېم,1
basındıñ,1,باسېندېڭ,1
yastadıñ,1,یاستادېڭ,1
oldurğuka,1,اۏلدورغوقا,1
yumduñ,1,یومدوڭ,1
eşitmezmü,1,ائشیتمزمۆ,1
bügüdin,1,بۆگۆدین,1
bérmedimü,1,بیرمه‌دیمۆ,1
anañ,1,آناڭ,1
tutuzmadımu,1,توتوزمادېمو,1
küyürmek,1,کۆیۆرمک,1
yut-turur,1,یوت تورور,1
basınsa,1,باسېنسا,1
korkmasa,1,قۏرقماسا,1
korkıtur,1,قۏرقېتور,1
xvi,1,خوی,1
işlerni,1,ایشلرنی,1
keldüküm,1,کلدۆکۆم,1
körkittüküm,1,کؤرکیتتۆکۆم,1
oldurmadım,1,اۏلدورمادېم,1
berkitü,1,برکیتۆ,1
yañzağını,1,یاڭزاغېنې,1
yuwlunur,1,یوولونور,1
tegzinür,1,تگزینۆر,1
yümdüküm,1,یۆمدۆکۆم,1
körkitür-men,1,کؤرکیتۆر من,1
erdüküm,1,ایردۆکۆم,1
ilinse,1,ایلینسه,1
kizledim,1,کیزله‌دیم,1
turmadı,1,تورمادې,1
kolduñ,1,قۏلدوڭ,1
yetürdüm,1,یئتۆردۆم,1
üzelip,1,اۆزه‌لیپ,1
ursukar,1,اورسوقار,1
basayın,1,باسایېن,1
bassıkar,1,باسسېقار,1
uksu,1,اوقسو,1
talulap,1,تالولاپ,1
ayığlap,1,آیېغلاپ,1
irsellikim,1,ایرسللیکیم,1
yirinçig,1,ییرینچیگ,1
yañıda,1,یاڭېدا,1
tatığnı,1,تاتېغنې,1
sökerler,1,سؤکرلر,1
ururlar,1,اورورلار,1
yokalğu-turur,1,یۏقالغو تورور,1
hâlik,1,خالق,1
tédüküñ,1,تیدۆکۆڭ,1
tünermegey,1,تۆنرمه‌گَی,1
kitgü,1,کیتگۆ,1
bekiñ,1,بکیڭ,1
kaçumaz-men,1,قاچوماز من,1
berkiñ,1,برکیڭ,1
berklegü,1,برکله‌گۆ,1
ertmese,1,ارتمه‌سه,1
satğamasa,1,ساتغاماسا,1
basıtmasa,1,باسېتماسا,1
sokmasa,1,سۏقماسا,1
saçmasa,1,ساچماسا,1
katılmasa,1,قاتېلماسا,1
kişeni,1,کیشه‌نی,1
neñler-turur,1,نڭلر تورور,1
kaçmaz,1,قاچماز,1
tizig,1,تیزیگ,1
tezümez-turur,1,تیزۆمز تورور,1
tezse,1,تیزسه,1
yayığlık,1,یایېغلېق,1
bî-vefâ,1,بی‌وفا,1
tutsun,1,توتسون,1
urmasa,1,اورماسا,1
karılar,1,قارېلار,1
beklemese,1,بکله‌مه‌سه,1
büteyin,1,بۆته‌یین,1
ayka,1,آیقا,1
tolsa,1,تۏلسا,1
törçir,1,تؤرچیر,1
kiter-men,1,کیتر من,1
söki,1,سؤکی,1
irilür,1,ایریلۆر,1
sertân,1,سرطان,1
çevrilür,1,چئوریلۆر,1
çıkarı,1,چېقارې,1
yatarın,1,یاتارېن,1
ildi,1,ایلدی,1
kezer-men,1,کزر من,1
yıp,1,یېپ,1
igim,1,ایگیم,1
ıdayın,1,اېدایېن,1
kılğusı,1,قېلغوسې,1
xvii,1,خویی,1
hâlî,1,حالی,0
sözlemedi,1,سؤزله‌مه‌دی,1
işâret,1,اشارت,1
yaşru,1,یاشرو,1
açıtmış,1,آچېتمېش,1
adrı-turur,1,آدرې تورور,1
biçekig,1,بیچکیگ,1
solındın,1,سۏلېندېن,1
oñındın,1,اۏڭېندېن,1
korktı,1,قۏرقتې,1
tepret,1,تپرت,1
şatı,1,شاتې,1
buşursa,1,بوشورسا,1
tañırkadı,1,تاڭېرقادې,1
tañım,1,تاڭېم,1
eymenip,1,ائیمنیپ,1
ötnümez-men,1,اؤتنۆمز من,1
yazıp,1,یازېپ,1
xviii,1,خوییی,1
tañsuk,1,تاڭسوق,1
körkitip,1,کؤرکیتیپ,1
buşurduñ,1,بوشوردوڭ,1
berkitip,1,برکیتیپ,1
buştum,1,بوشتوم,1
ilendi,1,ایلندی,1
sarıldım,1,سارېلدېم,1
töküldi,1,تؤکۆلدی,1
kut-men,1,قوت من,1
kılmışıñnı,1,قېلمېشېڭنې,1
‘üdrüñi,1,‘ۆدرۆڭی,0
ağırladım,1,آغېرلادېم,1
kılkların,1,قېلقلارېن,1
oldurdukı,1,اۏلدوردوقې,1
üçegü-turur,1,اۆچَگۆ تورور,1
kamıtmaz,1,قامېتماز,1
adakta,1,آداقتا,1
ikisi,1,ایکیسی,1
kamıtar,1,قامېتار,1
tüz-turur,1,تۆز تورور,1
tüşmez,1,تۆشمز,1
serer,1,سرر,1
adırmaz-men,1,آدېرماز من,1
begsig,1,بگسیگ,1
kulsığ,1,قولسېغ,1
bögde,1,بؤگده,1
eligde-turur,1,ائلیگده تورور,1
bıçığlı,1,بېچېغلې,1
kesigli-turur,1,کسیگلی تورور,1
bıçar-men,1,بېچار من,1
uzatmaz-men,1,اوزاتماز من,1
süçiyü,1,سۆچییۆ,1
tütşü,1,تۆتشۆ,1
bérse-men,1,بیرسه من,1
körse-men,1,کؤرسه من,1
tügüki,1,تۆگۆکی,1
körksüzlüküm,1,کؤرکسۆزلۆکۆم,1
küçemçi,1,کۆچمچی,1
yüzsüzlüküm,1,یۆزسۆزلۆکۆم,1
törüde,1,تؤرۆده,1
könilik-turur,1,کؤنیلیک تورور,1
at(isim)ı,1,آتې (اسمی),1
tüsig,1,تۆسیگ,1
korum,1,قۏروم,1
témez,1,تیمز,1
sâbit-turur,1,ثابت تورور,1
sâbit,1,ثابت,1
burc,1,بورج,1
tepremezi,1,تپره‌مزی,1
tegşürülmez,1,تگشۆرۆلمز,1
yarukta,1,یاروقتا,1
tutnayın,1,توتنایېن,1
emgese,1,امگه‌سه,1
tapuğun,1,تاپوغون,1
tördin,1,تؤردین,1
sewindürse,1,سئویندۆرسه,1
kılğan,1,قېلغان,1
yarayın,1,یارایېن,1
urmaz,1,اورماز,1
asığdın,1,آسېغدېن,1
kayunı,1,قایونې,1
biriker,1,بیریکر,1
uyadmasa,1,اویادماسا,1
kişilerni,1,کیشیلرنی,1
bük,1,بۆک,1
ururmu,1,اورورمو,1
ikigüni,1,ایکیگۆنی,1
arımaz,1,آرېماز,1
kiri,1,کیری,1
edgüdin,1,ائدگۆدین,1
buzmağınça,1,بوزماغېنچا,1
karında,1,قارېندا,1
ögretig,1,اؤگره‌تیگ,1
kızartmaz,1,قېزارتماز,1
zindân,1,زندان,1
erürin,1,ایرۆرین,1
koldaçılar,1,قۏلداچېلار,1
buldılar,1,بولدېلار,1
kılmakı,1,قېلماقې,1
ağğuka,1,آغغوقا,1
éiş,1,عیش,0
ağumaz,1,آغوماز,1
sawlanur,1,ساولانور,1
yerip,1,یئریپ,1
satğağka,1,ساتغاغقا,1
bakmaz,1,باقماز,1
erejlense,1,ارژلنسه,1
ökünmez,1,اؤکۆنمز,1
ökünçsüz-men,1,اؤکۆنچسۆز من,1
ölse-men,1,اؤلسه من,1
todar,1,تۏدار,1
aç-men,1,آچ من,1
kerekmez,1,کیرکمز,1
bıvalık,1,بیوه‌لیک,0
ögmeyin,1,اؤگمه‌یین,1
buldur,1,بولدور,1
buzulmasu,1,بوزولماسو,1
kurımaz,1,قورېماز,1
esirker,1,اسیرکر,1
yatğakta,1,یاتغاقتا,1
üdler,1,اۆدلر,1
xix,1,خیخ,1
bekütti,1,بکۆتتی,1
yarlıkamaz,1,یارلېقاماز,1
ötneyin,1,اؤتنه‌یین,1
ba,1,با,1
kısğan,1,قېسغان,1
basğan,1,باسغان,1
akığlı,1,آقېغلې,1
çim,1,چیم,1
bilgeler,1,بیلگه‌لر,1
tepseler,1,تپسه‌لر,1
ap,1,آپ,1
yem,1,یئم,1
ayıtmasa,1,آیېتماسا,1
ayıtmaklık,1,آیېتماقلېق,1
erkek-turur,1,ارکک تورور,1
tişike,1,تیشیکه,1
erkek,1,ارکک,1
yasıña,1,یاسېڭا,1
sözlegen,1,سؤزله‌گن,1
yılkı-turur,1,یېلقې تورور,1
kılkı-turur,1,قېلقې تورور,1
kulaktın,1,قولاقتېن,1
küdezgen,1,کۆدزگن,1
tokuzı,1,تۏقوزې,1
yıdığ,1,یېدېغ,1
yérinçe,1,ییرینچه,1
yérdeki,1,ییرده‌کی,1
tördeki,1,تؤرده‌کی,1
éndrür,1,ایندرۆر,1
azı,1,آزې,1
ayıtmışka,1,آیېتمېشقا,1
kimiñdin,1,کیمیڭدین,1
bilgedin,1,بیلگه‌دین,1
eştü,1,ائشتۆ,1
tuñu,1,توڭو,1
aysun,1,آیسون,1
şükmü,1,شۆکمۆ,1
açsamu,1,آچسامو,1
halâyıklarığ,1,خلایقلارېغ,1
teñrig,1,تڭریگ,1
ögerler,1,اؤگرلر,1
tepresü,1,تپره‌سۆ,1
kizlesü,1,کیزله‌سۆ,1
yañşak,1,یاڭشاق,1
uçuzı,1,اوچوزې,1
yañşakı,1,یاڭشاقې,1
şükruğ,1,شکروغ,0
ötey,1,اؤتَی,1
şükrı,1,شکری,0
kövrügi,1,کؤورۆگی,1
kuyağ,1,قویاغ,1
süzdi,1,سۆزدی,1
xx,1,خخ,1
kıvılkın,1,قېوېلقېن,1
yıktı,1,یېقتې,1
énigli,1,اینیگلی,1
éner,1,اینر,1
yaruğlı,1,یاروغلې,1
tunar,1,تونار,1
tükegli,1,تۆکَگلی,1
énişke,1,اینیشکه,1
tiriglig,1,تیریگلیگ,1
kışka,1,قېشقا,1
tadular,1,تادولار,1
küçendi,1,کۆچندی,1
üçin,1,اۆچین,1
kağıl,1,قاغېل,1
çaldı,1,چالدې,1
kördiler,1,کؤردیلر,1
kem,1,کم,0
ekhel,1,اکهل,0
ötrüm,1,اؤترۆم,1
kıldılar,1,قېلدېلار,1
şelişe,1,شئلیشه,0
tiryâk,1,تریاک,1
matrıdus,1,ماترېدوس,1
kam,1,قام,1
ölüglike,1,اؤلۆگلیکه,1
udkuñ,1,اودقوڭ,1
ayım,1,آیېم,1
batğalır,1,باتغالېر,1
küwençlik,1,کۆونچلیک,1
kalğalır,1,قالغالېر,1
kelgelir,1,کلگه‌لیر,1
ulıyu,1,اولېیو,1
yelip,1,یئلیپ,1
titgü,1,تیتگۆ,1
köñlüme,1,کؤڭلۆمه,1
ilgü,1,ایلگۆ,1
açığka,1,آچېغقا,1
bamağu,1,باماغو,1
bütmegil,1,بۆتمه‌گیل,1
kılmağa,1,قېلماغا,1
ilenme,1,ایلَنمه,1
usba,1,اوسبا,1
ağırladıñ,1,آغېرلادېڭ,1
yetrümedim,1,یئترۆمه‌دیم,1
kanbı,1,قانبې,0
ölmekim,1,اؤلمکیم,1
barmakım,1,بارماقېم,1
üzelü,1,اۆزه‌لۆ,1
bütürdi,1,بۆتۆردی,1
üdüm,1,اۆدۆم,1
busuğçı,1,بوسوغچې,1
ürüñi,1,اۆرۆڭی,1
yulğı,1,یولغې,1
iglegen,1,ایگله‌گن,1
igdin,1,ایگدین,1
köñülüñ,1,کؤڭۆلۆڭ,1
umınçsız,1,اومېنچسېز,1
cândın,1,جاندېن,1
yudı,1,یودې,1
suklukun,1,سوقلوقون,1
yoklukun,1,یۏقلوقون,1
kıstı,1,قېستې,1
ağırlıkka,1,آغېرلېققا,1
yirer,1,ییرر,1
ıdğum,1,اېدغوم,1
edgülüg,1,ائدگۆلۆگ,1
ölgeli,1,اؤلگه‌لی,1
küldüm,1,کۆلدۆم,1
ölümni,1,اؤلۆمنی,1
erejlerke,1,ارژلرکه,1
yürekin,1,یۆرکین,1
sewinçlerke,1,سئوینچلرکه,1
külgüçi,1,کۆلگۆچی,1
anuñu,1,آنوڭو,1
ölgüçi,1,اؤلگۆچی,1
kılmasunı,1,قېلماسونې,1
fazlıñ,1,فضلیڭ,1
yétürdüm,1,ییتۆردۆم,1
rahmetiñ,1,رحمتیڭ,1
yawalıkta,1,یاوالېقتا,1
xxi,1,خخی,1
oğlınıñ,1,اۏغلېنېڭ,1
akın,1,آقېن,1
kızda,1,قېزدا,1
tirigliki,1,تیریگلیکی,1
kaçğu,1,قاچغو,1
karıdı,1,قارېدې,1
orunçun,1,اۏرونچون,1
odulmış,1,اۏدولمېش,1
urmakı,1,اورماقې,1
sarâyığ,1,سارایېغ,1
saçığlı,1,ساچېغلې,1
çâreˆsiz,1,چاره‌سیز,1
çâre,1,چاره,1
ayıttuñ,1,آیېتتوڭ,1
bılge,1,بیلگه,1
bola,1,بۏلا,1
hakîmlerke,1,حاکملرکه,1
bügülerke,1,بۆگۆلرکه,1
sawcılar,1,ساوجېلار,1
kalay,1,قالای,1
ilenür,1,ایلنۆر,1
tirdiñ,1,تیردیڭ,1
ülemediñ,1,اۆله‌مه‌دیڭ,1
ökünsü,1,اؤکۆنسۆ,1
ilensü,1,ایلنسۆ,1
çalsa,1,چالسا,1
alktı,1,آلقتې,1
mañıtmaz,1,ماڭېتماز,1
ukulsa,1,اوقولسا,1
nefes,1,نَفَس,1
minsiz,1,مینسیز,1
anası,1,آناسې,1
kıstaçı,1,قېستاچې,1
oğulluk,1,اۏغوللوق,1
oğulluğ,1,اۏغوللوغ,1
yığlağu,1,یېغلاغو,1
ögretü,1,اؤگره‌تۆ,1
yetü,1,یئتۆ,1
külmesüni,1,کۆلمه‌سۆنی,1
turmayın,1,تورمایېن,1
kadğularıñ,1,قادغولارېڭ,1
körmeyin,1,کؤرمه‌یین,1
cânıñı,1,جانېڭې,1
sığıtnı,1,سېغېتنې,1
kalırı,1,قالېرې,1
kalırka,1,قالېرقا,1
yığlar,1,یېغلار,1
yığlama,1,یېغلاما,1
kılğusın,1,قېلغوسېن,1
biregüke,1,بیره‌گۆکه,1
kurıtma,1,قورېتما,1
törütülmiş,1,تؤرۆتۆلمیش,1
‘azîzlarka,1,عزیزلارقا,1
yöleki,1,یؤلکی,1
bérmişiñe,1,بیرمیشیڭه,1
hükmüñ,1,حُکمۆڭ,1
muñadturmağıl,1,موڭادتورماغېل,1
ni‘metke,1,نعمتکه,1
kapğın,1,قاپغېن,1
yil,1,ییل,1
köçer,1,کؤچر,1
yitürgey,1,ییتۆرگَی,1
yığlap,1,یېغلاپ,1
kılğuñı,1,قېلغوڭې,1
xxii,1,خخیی,1
yarlığların,1,یارلېغلارېن,1
mâlım,1,مالېم,1
bök,1,بؤک,1
/şük/,1,/شۆک/,1
yetmegey,1,یئتمه‌گَی,1
künin,1,کۆنین,1
‘ödürke,1,‘ؤدۆرکئ,0
köşit,1,کؤشیت,1
tikge,1,تیکگه,1
ewiñke,1,ائویڭکه,1
yadğay,1,یادغای,1
soñ,1,سۏڭ,1
yapa,1,یاپا,1
tişidin,1,تیشیدین,1
katılmazda,1,قاتېلمازدا,1
sınağıl,1,سېناغېل,1
kadğurmağıl,1,قادغورماغېل,1
örge,1,اؤرگه,1
munka,1,مونقا,1
bulğakıña,1,بولغاقېڭا,1
yorımasu,1,یۏرېماسو,1
çıkışıñnı,1,چېقېشېڭنې,1
tapar,1,تاپار,1
turdaçı,1,تورداچې,1
kayra,1,قایرا,1
irse,1,ایرسه,1
yapulsa,1,یاپولسا,1
seringil,1,سرینگیل,1
serinmek,1,سرینمک,1
kalınka,1,قالېنقا,1
yak,1,یاق,1
yağukka,1,یاغوققا,1
etmekni,1,ائتمکنی,1
yolını,1,یۏلېنې,1
zinâka,1,زناقا,1
hader,1,هدر,1
tonını,1,تۏنېنې,1
keder,1,کدر,1
zinâdın,1,زنادېن,1
sudar,1,سودار,1
xxiii,1,خخییی,1
bitimlişin,1,بیتیملیشین,1
bitigü,1,بیتیگۆ,1
kolmışı,1,قۏلمېشې,1
konum,1,قۏنوم,1
sawçıkamiñ,1,ساوچېقامېڭ,1
kesmedin,1,کسمه‌دین,1
aşağıl,1,آشاغېل,1
toluluk,1,تۏلولوق,1
ölü,1,اؤلۆ,1
açındıñ,1,آچېندېڭ,1
tapnumadın,1,تاپنومادېن,1
okın,1,اۏقېن,1
awı,1,آوې,1
térmiş,1,تیرمیش,1
rahmetinde,1,رحمتینده,1
şeksizin,1,شکسیزین,1
sewindürgil,1,سئویندۆرگیل,1
barında,1,بارېندا,1
ulısa,1,اولېسا,1
katılan,1,قاتېلان,1
armasun,1,آرماسون,1
yorıtğıl,1,یۏرېتغېل,1
biçgil,1,بیچگیل,1
yazukta,1,یازوقتا,1
tutğusı,1,توتغوسې,1
yetgüsi,1,یئتگۆسی,1
üdindin,1,اۆدیندین,1
tirigliklerig,1,تیریگلیکلریگ,1
örügler,1,اؤرۆگلر,1
arkasmdın,1,آرقاسمدېن,1
tuğulsa,1,توغولسا,1
menzil,1,منزل,1
aylık,1,آیلېق,1
musâfir,1,مسافر,1
eñim,1,اڭیم,1
yoluñda,1,یۏلوڭدا,1
oñça,1,اۏڭچا,1
solça,1,سۏلچا,1
tarığlağ,1,تارېغلاغ,1
tarısa,1,تارېسا,1
orar,1,اۏرار,1
ta,1,تا,1
ökünmiş,1,اؤکۆنمیش,1
künüñni,1,کۆنۆڭنی,1
seninde,1,سنینده,1
gûri,1,گوری,1
koyçısı,1,قۏیچېسې,1
kütçisi,1,کۆتچیسی,1
sefer,1,سفر,1
itme,1,ایتمه,1
sarâyıñ,1,سارایېڭ,1
sakınmaz,1,ساقېنماز,1
awınçıñ,1,آوېنچېڭ,1
küwençiñ,1,کۆوَنچیڭ,1
udığa,1,اودېغا,1
töşenür,1,تؤشنۆر,1
töşeñü-turur,1,تؤشڭۆ تورور,1
awınçu,1,آوېنچو,1
yaşıp,1,یاشېپ,1
yorığa,1,یۏرېغا,1
keveldin,1,کئوَلدین,1
edersiz,1,ائدرسیز,1
tez,1,تیز,1
yulun,1,یولون,1
azukuñ,1,آزوقوڭ,1
kazğanç,1,قازغانچ,1
köçüñ,1,کؤچۆڭ,1
anır,1,آنېر,1
kuç,1,قوچ,1
müfâca,1,مفاجا,1
kısğu,1,قېسغو,1
bağa,1,باغا,1
urğuçı,1,اورغوچې,1
yarılma,1,یارېلما,1
üñni,1,اۆڭنی,1
füsûsun,1,فسوسون,1
sewerim,1,سئوه‌ریم,1
kumarumnı,1,قومارومنې,1
alğalır,1,آلغالېر,1
okığçı,1,اۏقېغچې,1
kelürke,1,کلۆرکه,1
yorırka,1,یۏرېرقا,1
kutulu,1,قوتولو,1
ukmış,1,اوقمېش,1
anuklap,1,آنوقلاپ,1
bağuçı,1,باغوچې,1
ötedim,1,اؤته‌دیم,1
bağrım,1,باغرېم,1
yawalar,1,یاوالار,1
sebebi,1,سببی,1
ögretgil,1,اؤگره‌تگیل,1
tüzülsü,1,تۆزۆلسۆ,1
alınsu,1,آلېنسو,1
köklemiş,1,کؤکله‌میش,1
ayama,1,آیاما,1
ögretür,1,اؤگره‌تۆر,1
anunsun,1,آنونسون,1
itsüni,1,ایتسۆنی,1
koyıña,1,قۏیېڭا,1
barnu,1,بارنو,1
üdlep,1,اۆدله‌پ,1
yügürme,1,یۆگۆرمه,1
kopğan,1,قۏپغان,1
isiñil,1,ایسیڭیل,1
olındı,1,اۏلېندې,1
bi-vefâ,1,بی‌وفا,1
yalıñın,1,یالېڭېن,1
ulığlı,1,اولېغلې,1
karındın,1,قارېندېن,1
çıkardıñ,1,چېقاردېڭ,1
şekerdin,1,شَکَردین,1
yılanka,1,یېلانقا,1
gûrke,1,گورکه,1
ögin,1,اؤگین,1
bahîl,1,بخیل,1
edizlik,1,ائدیزلیک,1
öznüñ,1,اؤزنۆڭ,1
kuta,1,قوتا,1
töñitse,1,تؤڭیتسه,1
énse,1,اینسه,1
yuta,1,یوتا,1
ölümsüz,1,اؤلۆمسۆز,1
meñlüg,1,مڭلۆگ,1
erksizlikin,1,ائرکسیزلیکین,1
kerdi,1,کئردی,1
könmiş,1,کؤنمیش,1
tük,1,تۆک,1
ölsün,1,اؤلسۆن,1
ölümtin,1,اؤلۆمتین,1
nece,1,نئجه,1
keldeçi,1,کلده‌چی,1
ölmese,1,اؤلمه‌سه,1
erinçke,1,ائرینچکه,1
üm,1,اۆم,1
ulum,1,اولوم,1
xxiv,1,خخیو,1
ögdilmişni,1,اؤگدیلمیشنی,1
okimişin,1,اۏقیمیشین,1
oğu,1,اۏغو,1
inde,1,اینده,1
sakınçlar,1,ساقېنچلار,1
aşayu,1,آشایو,1
kapuğum,1,قاپوغوم,1
kurıttıñ,1,قورېتتېڭ,1
hakım,1,حاکِم,1
ğamım,1,غمیم,1
ötesün,1,اؤته‌سۆن,1
haklarıñ,1,حقلریڭ,1
yoğı,1,یۏغې,1
ili,1,ایلی,1
tügüldi,1,تۆگۆلدی,1
yetlümedi,1,یئتلۆمه‌دی,1
erdemleri,1,اردملری,1
irükler,1,ایرۆکلر,1
unıtmış-men,1,اونېتمېش من,1
taña,1,تاڭا,1
bekitti,1,بکیتتی,1
xxv,1,خخو,1
könimü,1,کؤنیمۆ,1
atañda,1,آتاڭدا,1
sewinçmü,1,سئوینچمۆ,1
kadğudın,1,قادغودېن,1
tapuğında,1,تاپوغېندا,1
iriglendi,1,ایریگلندی,1
külmedim,1,کۆلمه‌دیم,1
edlep,1,ائدله‌پ,1
umınçlığka,1,اومېنچلېغقا,1
yarlığını,1,یارلېغېنې,1
xxvi,1,خخوی,1
tapuğiña,1,تاپوغیڭا,1
kirmişin,1,کیرمیشین,1
tapnu,1,تاپنو,1
haklar,1,حقلر,1
emgekni,1,امگکنی,1
kişilikni,1,کیشیلیکنی,1
emgekini,1,امگکینی,1
tepremedi,1,تپره‌مه‌دی,1
tünin,1,تۆنین,1
sığdı,1,سېغدې,1
ilenç,1,ایلنچ,1
sarılsa,1,سارېلسا,1
tapısız,1,تاپېسېز,1
tapmış,1,تاپمېش,1
diriğâ,1,دریغا,1
térildi,1,تیریلدی,1
işimke,1,ایشیمکه,1
sındı,1,سېندې,1
yoñlı,1,یۏڭلې,1
yarap,1,یاراپ,1
tusulup,1,توسولوپ,1
tusuğlısı,1,توسوغلېسې,1
yurnı,1,یورنې,1
oını,1,اۏېنې,0
tolğuka,1,تۏلغوقا,1
edleyin,1,ائدله‌یین,1
yarağu,1,یاراغو,1
aymışıla,1,آیمېشېلا,1
yakur,1,یاقور,1
edlese-men,1,ائدله‌سه من,1
tidüküm,1,تیدۆکۆم,1
opramaz,1,اۏپراماز,1
emitti,1,امیتتی,1
taşım,1,تاشېم,1
boluğı,1,بۏلوغې,1
edledim,1,ائدله‌دیم,1
bedüginçe,1,بدۆگینچه,1
çéçekinde,1,چیچکینده,1
tusuldı,1,توسولدې,1
yenip,1,یئنیپ,1
teñsizig,1,تڭسیزیگ,1
uwutsuzluk,1,اوووتسوزلوق,1
üçegün,1,اۆچه‌گۆن,1
saranlıkta,1,سارانلېقتا,1
saranığ,1,سارانېغ,1
anadınmu,1,آنادېنمو,1
unar,1,اونار,1
ögrenmedi,1,اؤگره‌نمه‌دی,1
ukuşta,1,اوقوشتا,1
erdemlerig,1,اردملریگ,1
tutlı,1,توتلې,1
kılğı,1,قېلغې,1
işitti,1,ایشیتتی,1
tutundı,1,توتوندې,1
adaşı,1,آداشې,1
tüplüg,1,تۆپلۆگ,1
berklegüsi,1,برکله‌گۆسی,1
köçüt,1,کؤچۆت,1
lüg,1,لۆگ,1
bolumsuzka,1,بۏلومسوزقا,1
teper,1,تپر,1
devletin,1,دَولتین,1
keçürmez,1,کئچۆرمز,1
uçuzladı,1,اوچوزلادې,1
sermedi,1,سرمه‌دی,1
kesmedi,1,کسمه‌دی,1
yışığ,1,یېشېغ,1
öziñ,1,اؤزیڭ,1
suklanmadı,1,سوقلانمادې,1
tapundı,1,تاپوندې,1
kıyık,1,قېیېق,1
kızrak,1,قېزراق,1
kümüşte,1,کۆمۆشته,1
ilinmegli,1,ایلینمگلی,1
irtegü,1,ایرته‌گۆ,1
toplur,1,تۏپلور,1
kayağ,1,قایاغ,1
kulaçlayu,1,قولاچلایو,1
art,1,آرت,1
aşar,1,آشار,1
ögüzler,1,اؤگۆزلر,1
kuduğda,1,قودوغدا,1
turada,1,تورادا,1
yuluğda,1,یولوغدا,1
kunuk,1,قونوق,1
ölütçi,1,اؤلۆتچی,1
kıruk,1,قېروق,1
küdezçisi,1,کۆدزچیسی,1
tezgin,1,تیزگین,1
bulğusı,1,بولغوسې,1
ögdülmişi,1,اؤگدۆلمیشی,1
boynuñ,1,بۏینوڭ,1
ege,1,ایگه,1
kulnı,1,قولنې,1
biliglike,1,بیلیگلیکه,1
kötürmişni,1,کؤتۆرمیشنی,1
ilmek,1,ایلمک,1
kedüt,1,کدۆت,1
tozğu,1,تۏزغو,1
artut,1,آرتوت,1
ağrladı,1,آغېرلادې,1
bekip,1,بکیپ,1
tatıldı,1,تاتېلدې,1
